City,Date,PM2.5,PM10,O3,NO2,CO,SO2,AQI
Lucknow,2020-06-10,91.02,95.68,51.12,15.44,1.13,6.39,193.0
Lucknow,2020-06-11,79.09,95.68,44.3,15.07,1.18,6.0,183.0
Lucknow,2020-06-12,71.59,95.68,42.83,10.4,1.19,6.89,166.0
Lucknow,2020-06-13,51.8,95.68,47.41,10.32,1.06,6.05,117.0
Lucknow,2020-06-14,41.87,95.68,45.48,9.22,1.03,6.44,91.0
Lucknow,2020-06-15,46.39,95.68,48.03,11.68,1.07,6.84,79.0
Lucknow,2020-06-16,31.6,95.68,51.25,9.35,1.11,5.93,76.0
Lucknow,2020-06-17,39.69,95.68,46.7,12.42,1.14,6.76,73.0
Lucknow,2020-06-18,35.98,95.68,51.53,9.99,1.18,6.05,75.0
Lucknow,2020-06-19,35.25,95.68,48.21,8.1,1.07,5.3,70.0
Lucknow,2020-06-20,36.49,95.68,54.11,7.85,1.01,5.34,78.0
Lucknow,2020-06-21,29.43,95.68,49.52,7.92,1.06,5.08,71.0
Lucknow,2020-06-22,29.44,95.68,49.16,7.97,1.02,5.27,64.0
Lucknow,2020-06-23,34.52,95.68,47.86,11.73,1.11,5.17,72.0
Lucknow,2020-06-24,45.74,95.68,47.33,23.96,1.2,4.86,90.0
Lucknow,2020-06-25,54.97,95.68,42.23,28.99,1.16,4.93,116.0
Lucknow,2020-06-26,38.9,95.68,46.84,20.1,0.98,3.97,81.0
Lucknow,2020-06-27,32.23,95.68,56.36,19.22,0.8,3.77,74.0
Lucknow,2020-06-28,34.58,95.68,56.4,17.67,0.81,2.85,77.0
Lucknow,2020-06-29,30.19,95.68,43.61,18.47,0.8,3.36,65.0
Lucknow,2020-06-30,38.27,95.68,41.17,11.94,0.72,4.31,69.0
Lucknow,2020-07-01,34.97,95.68,36.07,14.44,0.73,6.02,76.0
Mumbai,2015-01-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-01-31,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-02-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-03-31,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-04-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-05-31,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-06-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-07-31,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-08-31,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-11,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-12,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-13,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-14,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-15,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-16,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-17,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-18,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-19,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-20,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-21,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-22,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-23,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-24,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-25,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-26,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-27,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-28,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-29,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-09-30,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-01,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-02,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-03,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-04,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-05,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-06,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-07,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-08,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-09,48.57,95.68,30.84,21.69,0.0,9.16,118.0
Mumbai,2015-10-10,48.57,95.68,30.84,21.69,0.0,9.16,118.0
